"","well","ID","A630_mean","A630_blanks","A630_Abs","A663_mean","A663_blanks","A663_Abs","A750_mean","A750_blanks","A750_Abs","chl_a","chl_c"
"106","2.7","s3_ten_2",0.100616666666667,0.0606277777777778,0.0399888888888889,0.23035,0.0585555555555556,0.171794444444444,0.0389333333333333,0.0565833333333333,-0.01765,2.12846111111111,0.873754166666667
"107","3.12","s3_ten_3",0.0793833333333333,0.0547333333333333,0.02465,0.1855,0.0528944444444444,0.132605555555556,0.0383333333333333,0.0509111111111111,-0.0125777777777778,1.63561972222222,0.481485
"108","2.2","s3_ten_4",0.0576,0.0606277777777778,-0.00302777777777778,0.09885,0.0585555555555556,0.0402944444444444,0.0398,0.0565833333333333,-0.0167833333333333,0.643595444444444,0.165445666666667
"109","3.5","s4a_anac_1",0.0717666666666667,0.0547333333333333,0.0170333333333333,0.1409,0.0528944444444444,0.0880055555555555,0.0385,0.0509111111111111,-0.0124111111111111,1.12891805555556,0.4331375
"110","4.10","s4a_anac_2",0.3324,0.0528,0.2796,0.432433333333333,0.05145,0.380983333333333,0.293,0.0485583333333333,0.244441666666667,1.53816991666667,0.456793
"111","4.15","s4a_brug_1",0.0855,0.0528,0.0327,0.2344,0.05145,0.18295,0.0374666666666667,0.0485583333333333,-0.0110916666666667,2.18986958333333,0.481945
"112","3.6","s4a_brug_2",0.0955333333333333,0.0547333333333333,0.0408,0.27375,0.0528944444444444,0.220855555555556,0.0375333333333333,0.0509111111111111,-0.0133777777777778,2.64261322222222,0.617409
"113","4.12","s4a_brug_3",0.3051,0.0528,0.2523,0.525133333333333,0.05145,0.473683333333333,0.213933333333333,0.0485583333333333,0.165375,3.46833225,1.235639
"114","4.23","s4a_card_1",0.115333333333333,0.0528,0.0625333333333333,0.2764,0.05145,0.22495,0.0390333333333333,0.0485583333333333,-0.009525,2.63393191666667,1.100916
"115","5.4","s4a_card_2",0.1108,0.0401833333333333,0.0706166666666667,0.285366666666667,0.0386833333333333,0.246683333333333,0.0388666666666667,0.03765,0.00121666666666667,2.761268,0.989002
"116","3.11","s4a_card_3",0.142866666666667,0.0547333333333333,0.0881333333333333,0.396466666666667,0.0528944444444444,0.343572222222222,0.0379666666666667,0.0509111111111111,-0.0129444444444444,4.01029572222222,1.4440415
"117","5.11","s4a_goni_1",0.225166666666667,0.0401833333333333,0.184983333333333,0.799966666666667,0.0386833333333333,0.761283333333333,0.03875,0.03765,0.0011,8.57121016666667,2.221934
"118","4.32","s4a_goni_2",0.201833333333333,0.0528,0.149033333333333,0.576166666666667,0.05145,0.524716666666667,0.0392666666666667,0.0485583333333333,-0.00929166666666666,6.00238725,2.350574
"119","3.16","s4a_pcyl_1",0.203883333333333,0.0547333333333333,0.14915,0.549933333333333,0.0528944444444444,0.497038888888889,0.05575,0.0509111111111111,0.00483888888888889,5.53348688888889,2.122702
"120","5.2","s4a_pcyl_2",0.21415,0.0401833333333333,0.173966666666667,0.61235,0.0386833333333333,0.573666666666667,0.0448333333333333,0.03765,0.00718333333333333,6.36816316666667,2.461826
"121","3.4","s4a_pcyl_3",0.117666666666667,0.0547333333333333,0.0629333333333333,0.298783333333333,0.0528944444444444,0.245888888888889,0.0387,0.0509111111111111,-0.0122111111111111,2.90199055555555,1.09876
"122","4.16","s4a_pdam_2",0.214566666666667,0.0528,0.161766666666667,0.471333333333333,0.05145,0.419883333333333,0.120566666666667,0.0485583333333333,0.0720083333333333,3.91876591666667,1.168767
"123","4.5","s4a_pdam_3",0.1835,0.0528,0.1307,0.5895,0.05145,0.53805,0.0391666666666667,0.0485583333333333,-0.00939166666666667,6.16759958333333,1.80787
"124","4.7","s4a_pdam_4",0.1103,0.0528,0.0575,0.316533333333333,0.05145,0.265083333333333,0.0379,0.0485583333333333,-0.0106583333333333,3.10810591666667,0.845467
"125","7.32","s4a_prus_3",0.210316666666667,0.181916666666667,0.0284,0.657783333333333,0.174394444444444,0.483388888888889,0.0377166666666667,0.165088888888889,-0.127372222222222,6.88130527777778,2.00280666666667
"126","3.14","s4b_card_1",0.13305,0.0547333333333333,0.0783166666666667,0.36525,0.0528944444444444,0.312355555555556,0.0457833333333333,0.0509111111111111,-0.00512777777777778,3.57543005555555,1.1080455
"127","4.8","s4b_card_2",0.0711,0.0528,0.0183,0.134033333333333,0.05145,0.0825833333333333,0.0385,0.0485583333333333,-0.0100583333333333,1.04074491666667,0.431938
"128","4.19","s4b_goni_1",0.304933333333333,0.0528,0.252133333333333,1.00493333333333,0.05145,0.953483333333333,0.0391,0.0485583333333333,-0.00945833333333333,10.8390045833333,3.59104
"129","3.8","s4b_goni_2",0.1643,0.0547333333333333,0.109566666666667,0.298766666666667,0.0528944444444444,0.245872222222222,0.0411666666666667,0.0509111111111111,-0.00974444444444445,2.84533938888889,2.3042495
"130","2.14","s4b_lobo_1",0.346816666666667,0.0606277777777778,0.286188888888889,1.17221666666667,0.0585555555555556,1.11366111111111,0.0442166666666667,0.0565833333333333,-0.0123666666666667,12.6794219444444,4.00038916666667
"131","3.2","s4b_lobo_2",0.19565,0.0547333333333333,0.140916666666667,0.600983333333333,0.0528944444444444,0.548088888888889,0.0389666666666667,0.0509111111111111,-0.0119444444444444,6.30334988888889,2.1080865
"132","4.28","s4b_pcyl_1",0.316666666666667,0.0528,0.263866666666667,0.958866666666667,0.05145,0.907416666666667,0.0388333333333333,0.0485583333333333,-0.009725,10.3078305833333,4.082374
"133","4.24","s4b_pcyl_2",0.136033333333333,0.0528,0.0832333333333333,0.347633333333333,0.05145,0.296183333333333,0.0393666666666667,0.0485583333333333,-0.00919166666666666,3.43128425,1.395282
"134","4.27","s4b_pcyl_3",0.2771,0.0528,0.2243,0.836866666666667,0.05145,0.785416666666667,0.0379666666666667,0.0485583333333333,-0.0105916666666667,8.94804458333333,3.473705
"135","3.10","s4b_pcyl_4",0.2522,0.0547333333333333,0.197466666666667,0.721816666666667,0.0528944444444444,0.668922222222222,0.03985,0.0509111111111111,-0.0110611111111111,7.63875172222222,3.180678
"136","7.16","s4b_prus_1",0.312783333333333,0.181916666666667,0.130866666666667,0.650833333333333,0.174394444444444,0.476438888888889,0.170083333333333,0.165088888888889,0.00499444444444445,5.30805177777778,1.69853516666667
"137","6.3","s4b_prus_3",0.104233333333333,0.153816666666667,-0.0495833333333333,0.247366666666667,0.143195833333333,0.104170833333333,0.0377,0.1317875,-0.0940875,2.23761008333333,0.485940125
"138","6.19","s4b_prus_4",0.0924166666666667,0.153816666666667,-0.0614,0.210783333333333,0.143195833333333,0.0675875,0.03735,0.1317875,-0.0944375,1.83080175,0.306835125
"139","6.29","s5_card_1",0.0602,0.153816666666667,-0.0936166666666667,0.105083333333333,0.143195833333333,-0.0381125,0.0385333333333333,0.1317875,-0.0932541666666667,0.63050125,-0.209984375
"140","6.28","s5_card_2",0.0856833333333333,0.153816666666667,-0.0681333333333333,0.18805,0.143195833333333,0.0448541666666667,0.03805,0.1317875,-0.0937375,1.56771608333333,0.190529125
"141","6.32","s5_card_3",0.07115,0.153816666666667,-0.0826666666666667,0.129633333333333,0.143195833333333,-0.0135625,0.0426166666666667,0.1317875,-0.0891708333333333,0.860040583333333,-0.0982603749999997
