"","IMG","col","r","g","b","rgb.Pct","h","s","v","hsv.Pct"
"1012","IMG_1463","#2B8080",0.166666666666667,0.5,0.5,0,0.0666255139901682,0.497228734534822,0.596117535333222,0.0971626297577855
"1013","IMG_1463","#9C8378",0.611116138763198,0.514303670186023,0.471216691804927,0.107958477508651,0.5,0.5,0.5,0
"1014","IMG_1463","#BE9878",0.744399639714543,0.597721887341509,0.468651008106423,0.195847750865052,0.966448644360395,0.428753436209957,0.484477124183007,0.00332179930795848
"1015","IMG_1463","#2BD480",0.166666666666667,0.833333333333333,0.5,0,0.0745509576829052,0.728089007002011,0.571589786993934,0.0192387543252595
"1016","IMG_1463","#A4ADA2",0.644444444444444,0.677124183006536,0.635294117647059,0.00041522491349481,0.5,0.833333333333333,0.5,0
"1017","IMG_1463","#D2BB94",0.821924321232595,0.734564856024452,0.57957352494325,0.303667820069204,0.833333333333333,0.833333333333333,0.5,0
"1018","IMG_1463","#2B2BD4",0.166666666666667,0.166666666666667,0.833333333333333,0,0.10833431018828,0.183729603385769,0.80855869890329,0.522629757785467
"1019","IMG_1463","#802BD4",0.5,0.166666666666667,0.833333333333333,0,0.507186948853616,0.035668696163154,0.705882352941177,0.00456747404844291
"1020","IMG_1463","#D42BD4",0.833333333333333,0.166666666666667,0.833333333333333,0,0.935493016527412,0.0994906575337449,0.748613928329953,0.0120415224913495
"1021","IMG_1463","#2B80D4",0.166666666666667,0.5,0.833333333333333,0,0.0906017402729663,0.456725789160824,0.792218137254902,0.256885813148789
"1022","IMG_1463","#A6A8AD",0.649299719887955,0.657142857142857,0.678991596638655,0.000968858131487889,0.5,0.5,0.833333333333333,0
"1023","IMG_1463","#B8A9AF",0.722994652406417,0.663458110516934,0.686274509803922,0.00152249134948097,0.833333333333333,0.5,0.833333333333333,0
"1024","IMG_1463","#2BD4D4",0.166666666666667,0.833333333333333,0.833333333333333,0,0.0821145644291266,0.704058379070748,0.725686274509804,0.0055363321799308
"1025","IMG_1463","#A8AFAF",0.659383753501401,0.687394957983193,0.687955182072829,0.000968858131487889,0.5,0.833333333333333,0.833333333333333,0
"1026","IMG_1463","#D4CCBB",0.832307279076014,0.798102605425732,0.731900080580177,0.252595155709343,0.833333333333333,0.833333333333333,0.833333333333333,0
"1027","IMG_1465","#2B2B2B",0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0
"1028","IMG_1465","#74471F",0.455594675826535,0.280057249177043,0.120853012737942,0.0713244481466056,0.5,0.166666666666667,0.166666666666667,0
"1029","IMG_1465","#D42B2B",0.833333333333333,0.166666666666667,0.166666666666667,0,0.833333333333333,0.166666666666667,0.166666666666667,0
"1030","IMG_1465","#2B802B",0.166666666666667,0.5,0.166666666666667,0,0.166666666666667,0.5,0.166666666666667,0
"1031","IMG_1465","#9A6C3F",0.602694695433032,0.423644968959371,0.248460261847686,0.166076634735527,0.5,0.5,0.166666666666667,0
"1032","IMG_1465","#B2814D",0.697131676449773,0.505066400233129,0.302393738811873,0.0490420658059142,0.833333333333333,0.5,0.166666666666667,0
"1033","IMG_1465","#2BD42B",0.166666666666667,0.833333333333333,0.166666666666667,0,0.166666666666667,0.833333333333333,0.166666666666667,0
"1034","IMG_1465","#80D42B",0.5,0.833333333333333,0.166666666666667,0,0.5,0.833333333333333,0.166666666666667,0
"1035","IMG_1465","#D4D42B",0.833333333333333,0.833333333333333,0.166666666666667,0,0.833333333333333,0.833333333333333,0.166666666666667,0
"1036","IMG_1465","#2B2B80",0.166666666666667,0.166666666666667,0.5,0,0.0868631570754045,0.319348484045898,0.657696641875141,0.00905872553102874
"1037","IMG_1465","#802B80",0.5,0.166666666666667,0.5,0,0.5,0.166666666666667,0.5,0
"1038","IMG_1465","#D42B80",0.833333333333333,0.166666666666667,0.5,0,0.833333333333333,0.166666666666667,0.5,0
"1039","IMG_1465","#2B8080",0.166666666666667,0.5,0.5,0,0.0823302814682937,0.539052912862008,0.607378740970072,0.19783423573511
"1040","IMG_1465","#A58463",0.646239276960784,0.519201899509804,0.389644607843137,0.053311120366514,0.5,0.5,0.5,0
"1041","IMG_1465","#BE9870",0.744948627645021,0.59550115939498,0.438830514887796,0.420866305705956,0.833333333333333,0.5,0.5,0
"1042","IMG_1465","#2BD480",0.166666666666667,0.833333333333333,0.5,0,0.0804692885455591,0.739763084463539,0.488218243819267,0.0838192419825073
"1043","IMG_1465","#80D480",0.5,0.833333333333333,0.5,0,0.5,0.833333333333333,0.5,0
"1044","IMG_1465","#D6B693",0.840353044104781,0.714250424579281,0.576331635016211,0.238025822573928,0.833333333333333,0.833333333333333,0.5,0
"1045","IMG_1465","#2B2BD4",0.166666666666667,0.166666666666667,0.833333333333333,0,0.0861159551125022,0.294465284493928,0.817425137619967,0.212515618492295
"1046","IMG_1465","#802BD4",0.5,0.166666666666667,0.833333333333333,0,0.5,0.166666666666667,0.833333333333333,0
